tik,uik,voters,turnout,putin,stationary,cam,marked,gaps,mn_in,mn_out,koib
TIK-7,808,1147,57%,73%,1114,c2,,,110,246,
TIK-7,812,1223,57%,73%,1196,c1,,,109,287,
TIK-7,812,1223,57%,73%,1196,c2,yes,,109,287,
TIK-11,452,1432,57%,76%,1389,c1,yes,,102,126,
TIK-11,452,1432,57%,76%,1389,c2,yes,,102,126,
TIK-12,1737,1250,57%,73%,1223,c1,yes,,114,294,
TIK-12,1737,1250,57%,73%,1223,c2,,,114,294,
TIK-12,1778,1147,57%,79%,1120,c1,yes,,92,221,
TIK-12,1778,1147,57%,79%,1120,c2,yes,,92,221,
TIK-13,1240,1176,57%,79%,1130,c1,yes,,211,183,
TIK-13,1240,1176,57%,79%,1130,c2,yes,,211,183,
TIK-13,1248,1113,57%,76%,1070,c1,yes,,134,136,
TIK-13,1248,1113,57%,76%,1070,c2,yes,,134,136,
TIK-13,1249,821,57%,78%,797,c1,yes,,100,106,
TIK-13,1249,821,57%,78%,797,c2,yes,"2, 2",100,106,
TIK-16,2195,717,57%,68%,702,c1,yes,,135,261,
TIK-16,2195,717,57%,68%,702,c2,yes,,135,261,
TIK-16,2202,1093,57%,67%,1070,c1,yes,,264,267,
TIK-16,2202,1093,57%,67%,1070,c2,yes,,264,267,
TIK-16,2214,1155,57%,70%,1110,c1,yes,,213,148,
TIK-16,2214,1155,57%,70%,1110,c2,,,213,148,
TIK-16,2218,1069,57%,68%,1049,c1,yes,35,335,174,
TIK-16,2218,1069,57%,68%,1049,c2,yes,34,335,174,
TIK-18,1623,769,57%,78%,755,c1,yes,,197,66,
TIK-18,1623,769,57%,78%,755,c2,yes,,197,66,
TIK-18,1625,1019,57%,73%,1002,c1,yes,,131,116,
TIK-18,1625,1019,57%,73%,1002,c2,yes,,131,116,
TIK-18,1639,621,57%,72%,605,c1,,,165,60,
TIK-18,1639,621,57%,72%,605,c2,yes,,165,60,
TIK-19,1281,1464,57%,71%,1418,c1,yes,,277,382,
TIK-19,1281,1464,57%,71%,1418,c2,yes,,277,382,
TIK-19,1290,1159,57%,72%,1134,c1,yes,,152,316,
TIK-19,1290,1159,57%,72%,1134,c2,yes,,152,316,
TIK-19,1302,1263,57%,68%,1243,c1,yes,"33, 255",152,336,
TIK-19,1302,1263,57%,68%,1243,c2,yes,"32, 32, 31",152,336,
TIK-21,847,1227,57%,78%,1207,c1,yes,,95,110,КОИБ
TIK-21,847,1227,57%,78%,1207,c2,yes,,95,110,КОИБ
TIK-21,851,1244,57%,78%,1221,c1,,10,77,106,КОИБ
TIK-21,851,1244,57%,78%,1221,c2,yes,,77,106,КОИБ
TIK-21,865,1333,57%,78%,1318,c1,,,68,109,КОИБ
TIK-21,865,1333,57%,78%,1318,c2,yes,,68,109,КОИБ
TIK-21,866,1161,57%,79%,1130,c1,yes,,62,94,КОИБ
TIK-21,866,1161,57%,79%,1130,c2,yes,,62,94,КОИБ
TIK-21,868,1107,57%,80%,1087,c1,yes,,71,92,КОИБ
TIK-21,868,1107,57%,80%,1087,c2,yes,,71,92,КОИБ
TIK-21,887,1320,57%,80%,1307,c1,yes,,100,136,КОИБ
TIK-21,887,1320,57%,80%,1307,c2,yes,,100,136,КОИБ
TIK-21,891,1129,57%,77%,1116,c1,yes,,88,129,КОИБ
TIK-21,891,1129,57%,77%,1116,c2,,,88,129,КОИБ
TIK-23,2043,842,57%,77%,831,c1,yes,,116,90,
TIK-23,2043,842,57%,77%,831,c2,yes,,116,90,
TIK-23,2069,1156,57%,78%,1113,c1,yes,,92,156,
TIK-23,2069,1156,57%,78%,1113,c2,yes,,92,156,
TIK-23,2082,1160,57%,75%,1132,c1,yes,,65,194,
TIK-23,2082,1160,57%,75%,1132,c2,yes,,65,194,
TIK-24,1572,1273,57%,77%,1233,c1,yes,,202,259,
TIK-24,1572,1273,57%,77%,1233,c2,yes,,202,259,
TIK-24,1592,1178,57%,74%,1155,c1,yes,,111,164,
TIK-24,1592,1178,57%,74%,1155,c2,yes,,111,164,
TIK-25,984,820,57%,69%,815,c1,,,189,276,КОИБ
TIK-25,984,820,57%,69%,815,c2,yes,,189,276,КОИБ
TIK-26,1202,1072,57%,75%,1053,c1,yes,,94,148,КОИБ
TIK-26,1202,1072,57%,75%,1053,c2,yes,,94,148,КОИБ
TIK-26,1216,1027,57%,79%,999,c1,yes,,107,153,КОИБ
TIK-26,1216,1027,57%,79%,999,c2,yes,,107,153,КОИБ
TIK-27,1388,1010,57%,78%,990,c1,yes,,139,275,
TIK-27,1388,1010,57%,78%,990,c2,,,139,275,
TIK-28,1881,1392,57%,73%,1343,c1,yes,,214,298,
TIK-28,1881,1392,57%,73%,1343,c2,,,214,298,
TIK-28,1936,931,57%,75%,924,c1,yes,,82,196,
TIK-28,1936,931,57%,75%,924,c2,yes,,82,196,
TIK-28,1943,1337,57%,72%,1326,c1,yes,,199,377,
TIK-28,1943,1337,57%,72%,1326,c2,yes,,199,377,
TIK-29,2105,1286,57%,77%,1244,c1,yes,,157,170,
TIK-29,2105,1286,57%,77%,1244,c2,yes,11,157,170,
TIK-29,2106,1303,57%,73%,1221,c1,,,146,192,
TIK-29,2106,1303,57%,73%,1221,c2,yes,,146,192,
TIK-29,2133,1287,57%,79%,1230,c1,yes,,107,179,
TIK-29,2133,1287,57%,79%,1230,c2,yes,,107,179,
TIK-29,2140,1501,57%,75%,1481,c1,,,230,214,
TIK-29,2140,1501,57%,75%,1481,c2,yes,,230,214,
TIK-29,2154,1049,57%,74%,1015,c1,yes,,42,122,
TIK-29,2154,1049,57%,74%,1015,c2,yes,,42,122,
TIK-30,2239,1369,57%,65%,1320,c1,yes,,337,161,
TIK-30,2239,1369,57%,65%,1320,c2,yes,,337,161,
TIK-30,2247,1032,57%,72%,1010,c1,yes,,214,224,
TIK-30,2247,1032,57%,72%,1010,c2,yes,,214,224,
TIK-30,2266,836,57%,71%,816,c1,yes,,165,175,
TIK-30,2266,836,57%,71%,816,c2,yes,,165,175,
TIK-16,2188,816,56%,68%,804,,,missing,225,169,
TIK-21,826,1245,56%,76%,1230,,,missing,155,181,КОИБ
TIK-16,2185,881,56%,70%,805,,,missing,135,191,
TIK-30,2236,705,56%,67%,687,,,missing,133,100,
TIK-2,135,1161,56%,68%,1120,c1,yes,,124,137,КОИБ
TIK-2,135,1161,56%,68%,1120,c2,,,124,137,КОИБ
TIK-2,141,996,56%,71%,983,c1,yes,,109,120,КОИБ
TIK-2,141,996,56%,71%,983,c2,yes,,109,120,КОИБ
TIK-3,578,849,56%,75%,809,c1,yes,,128,275,
TIK-3,578,849,56%,75%,809,c2,,,128,275,
TIK-3,589,1045,56%,74%,1015,c1,yes,267,213,355,
TIK-3,589,1045,56%,74%,1015,c2,yes,279,213,355,
TIK-3,612,970,56%,75%,945,c1,yes,,110,240,
TIK-3,612,970,56%,75%,945,c2,yes,,110,240,
TIK-4,910,930,56%,77%,882,c1,,"X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X",72,186,КОИБ
TIK-4,910,930,56%,77%,882,c2,,,72,186,КОИБ
TIK-4,922,1213,56%,73%,1148,c1,yes,,121,244,КОИБ
TIK-4,922,1213,56%,73%,1148,c2,,,121,244,КОИБ
TIK-5,1426,1055,56%,76%,1036,c1,yes,,96,254,
TIK-5,1426,1055,56%,76%,1036,c2,yes,,96,254,
TIK-5,1429,1224,56%,77%,1198,c1,yes,,134,309,
TIK-5,1429,1224,56%,77%,1198,c2,yes,,134,309,
TIK-5,1434,1073,56%,77%,1052,c1,yes,,104,231,
TIK-5,1434,1073,56%,77%,1052,c2,yes,,104,231,
TIK-5,1451,1067,56%,77%,1028,c1,yes,,79,190,
TIK-5,1451,1067,56%,77%,1028,c2,yes,,79,190,
TIK-5,1455,1342,56%,74%,1328,c1,yes,,203,241,
TIK-5,1455,1342,56%,74%,1328,c2,yes,,203,241,
TIK-5,1475,1235,56%,72%,1207,c1,yes,,82,290,
TIK-5,1475,1235,56%,72%,1207,c2,yes,,82,290,
TIK-6,1093,1389,56%,77%,1367,c1,yes,,98,212,КОИБ
TIK-6,1093,1389,56%,77%,1367,c2,,,98,212,КОИБ
TIK-6,1096,1096,56%,78%,1064,c1,yes,,85,129,КОИБ
TIK-6,1096,1096,56%,78%,1064,c2,yes,,85,129,КОИБ
TIK-6,1103,1284,56%,75%,1265,c1,yes,,91,150,КОИБ
TIK-6,1103,1284,56%,75%,1265,c2,yes,,91,150,КОИБ
TIK-6,1125,1012,56%,79%,989,c1,yes,,87,155,КОИБ
TIK-6,1125,1012,56%,79%,989,c2,yes,,87,155,КОИБ
TIK-6,1132,1817,56%,75%,1794,c1,yes,,371,268,КОИБ
TIK-6,1132,1817,56%,75%,1794,c2,yes,,371,268,КОИБ
TIK-7,764,613,56%,76%,598,c1,yes,,91,55,
TIK-7,764,613,56%,76%,598,c2,yes,,91,55,
TIK-7,765,1493,56%,77%,1446,c1,yes,,106,256,
TIK-7,765,1493,56%,77%,1446,c2,yes,,106,256,
TIK-7,773,1173,56%,76%,1153,c1,yes,,113,163,
TIK-7,773,1173,56%,76%,1153,c2,yes,,113,163,
TIK-7,785,1195,56%,75%,1152,c1,yes,,90,276,
TIK-7,785,1195,56%,75%,1152,c2,yes,,90,276,
TIK-7,789,1242,56%,72%,1223,c1,yes,,237,308,
TIK-7,789,1242,56%,72%,1223,c2,yes,,237,308,
TIK-9,1826,1020,56%,75%,1000,c1,yes,,126,330,
TIK-9,1826,1020,56%,75%,1000,c2,yes,,126,330,
TIK-11,453,1622,56%,72%,1566,c1,yes,"19, 18, 20",147,224,
TIK-11,453,1622,56%,72%,1566,c2,yes,,147,224,
TIK-11,501,1012,56%,73%,985,c1,yes,,78,189,
TIK-11,501,1012,56%,73%,985,c2,yes,,78,189,
TIK-13,1250,790,56%,78%,765,c1,yes,,132,167,
TIK-13,1250,790,56%,78%,765,c2,yes,,132,167,
TIK-16,2197,774,56%,67%,753,c1,yes,,139,202,
TIK-16,2197,774,56%,67%,753,c2,yes,,139,202,
TIK-16,2200,781,56%,71%,706,c1,yes,,276,187,
TIK-16,2200,781,56%,71%,706,c2,yes,,276,187,
TIK-16,2215,1386,56%,67%,1366,c1,yes,,416,219,
TIK-16,2215,1386,56%,67%,1366,c2,,,416,219,
TIK-17,566,1574,56%,71%,1522,c1,yes,,139,264,
TIK-17,566,1574,56%,71%,1522,c2,yes,,139,264,
TIK-18,1647,1491,56%,72%,1453,c1,yes,,236,179,
TIK-18,1647,1491,56%,72%,1453,c2,yes,,236,179,
TIK-19,1279,1105,56%,67%,1080,c1,yes,33,494,337,
TIK-19,1279,1105,56%,67%,1080,c2,yes,35,494,337,
TIK-19,1308,1255,56%,74%,1206,c1,yes,"32, 30, 30",166,310,
TIK-19,1308,1255,56%,74%,1206,c2,yes,"39, 40, 31",166,310,
TIK-19,1351,1769,56%,72%,1759,c1,yes,26,205,470,
TIK-19,1351,1769,56%,72%,1759,c2,yes,34,205,470,
TIK-20,2015,1425,56%,79%,1364,c1,yes,,230,542,
TIK-20,2015,1425,56%,79%,1364,c2,yes,,230,542,
TIK-21,849,1293,56%,79%,1276,c1,yes,,62,100,КОИБ
TIK-21,849,1293,56%,79%,1276,c2,yes,,62,100,КОИБ
TIK-21,850,1308,56%,77%,1286,c1,yes,,212,108,КОИБ
TIK-21,850,1308,56%,77%,1286,c2,yes,,212,108,КОИБ
TIK-21,853,1217,56%,80%,1183,c1,yes,,65,109,КОИБ
TIK-21,853,1217,56%,80%,1183,c2,yes,,65,109,КОИБ
TIK-21,858,1255,56%,80%,1240,c1,yes,,113,91,КОИБ
TIK-21,858,1255,56%,80%,1240,c2,yes,,113,91,КОИБ
TIK-21,863,1083,56%,77%,1058,c1,yes,,56,116,КОИБ
TIK-21,863,1083,56%,77%,1058,c2,yes,,56,116,КОИБ
TIK-21,870,1184,56%,80%,1166,c1,yes,,84,94,КОИБ
TIK-21,870,1184,56%,80%,1166,c2,yes,,84,94,КОИБ
TIK-21,871,1076,56%,81%,1058,c1,yes,,49,104,КОИБ
TIK-21,871,1076,56%,81%,1058,c2,yes,,49,104,КОИБ
TIK-21,873,1221,56%,81%,1173,c1,yes,,49,121,КОИБ
TIK-21,873,1221,56%,81%,1173,c2,yes,,49,121,КОИБ
TIK-22,373,1328,56%,69%,1267,c1,yes,,158,158,
TIK-22,373,1328,56%,69%,1267,c2,yes,,158,158,
TIK-23,2036,1234,56%,76%,1207,c1,yes,,213,198,
TIK-23,2036,1234,56%,76%,1207,c2,yes,,213,198,
TIK-23,2059,1218,56%,74%,1166,c1,yes,,116,176,
TIK-23,2059,1218,56%,74%,1166,c2,,,116,176,
TIK-23,2064,1162,56%,77%,1119,c1,yes,,100,206,
TIK-23,2064,1162,56%,77%,1119,c2,yes,,100,206,
TIK-23,2065,1267,56%,77%,1211,c1,yes,,97,185,
TIK-23,2065,1267,56%,77%,1211,c2,,,97,185,
TIK-24,1555,1187,56%,77%,1146,c1,yes,,94,149,
TIK-24,1555,1187,56%,77%,1146,c2,yes,,94,149,
TIK-24,1569,1185,56%,73%,1156,c1,yes,,148,169,
TIK-24,1569,1185,56%,73%,1156,c2,,,148,169,
TIK-24,1583,1112,56%,75%,1087,c1,yes,,196,177,
TIK-24,1583,1112,56%,75%,1087,c2,yes,,196,177,
TIK-24,1603,1371,56%,77%,1326,c1,,,62,143,
TIK-24,1603,1371,56%,77%,1326,c2,yes,,62,143,
TIK-26,1171,1380,56%,78%,1311,c1,yes,,203,218,КОИБ
TIK-26,1171,1380,56%,78%,1311,c2,yes,,203,218,КОИБ
TIK-26,1173,987,56%,74%,966,c1,,,135,111,КОИБ
TIK-26,1173,987,56%,74%,966,c2,yes,,135,111,КОИБ
TIK-26,1178,1076,56%,78%,1041,c1,yes,,145,132,КОИБ
TIK-26,1178,1076,56%,78%,1041,c2,yes,,145,132,КОИБ
TIK-26,1199,1158,56%,81%,1123,c1,yes,,91,147,КОИБ
TIK-26,1199,1158,56%,81%,1123,c2,,19,91,147,КОИБ
TIK-27,1412,730,56%,85%,722,c1,yes,,57,262,
TIK-27,1412,730,56%,85%,722,c2,,,57,262,
TIK-28,1944,1395,56%,75%,1380,c1,yes,154,186,485,
TIK-28,1944,1395,56%,75%,1380,c2,yes,,186,485,
TIK-29,2113,1503,56%,74%,1451,c1,yes,,165,164,
TIK-29,2113,1503,56%,74%,1451,c2,yes,,165,164,
TIK-29,2116,1379,56%,75%,1354,c1,yes,,124,201,
TIK-29,2116,1379,56%,75%,1354,c2,yes,,124,201,
TIK-30,2256,1035,56%,73%,1014,c1,,,188,185,
TIK-30,2256,1035,56%,73%,1014,c2,yes,,188,185,
TIK-30,2242,530,55%,70%,520,,,missing,94,74,
TIK-1,11,1095,55%,67%,1067,,,missing,223,174,
TIK-18,1653,877,55%,74%,857,,,missing,366,90,
TIK-1,18,784,55%,68%,755,c1,yes,"4, 36",178,147,
TIK-1,18,784,55%,68%,755,c2,,"5, 23",178,147,
TIK-2,110,791,55%,73%,744,c1,yes,,101,218,КОИБ
TIK-2,110,791,55%,73%,744,c2,yes,,101,218,КОИБ
TIK-2,123,912,55%,67%,891,c1,,,197,235,КОИБ
TIK-2,123,912,55%,67%,891,c2,,,197,235,КОИБ
TIK-2,167,1067,55%,70%,1040,c1,yes,,104,136,КОИБ
TIK-2,167,1067,55%,70%,1040,c2,yes,163,104,136,КОИБ
TIK-5,1425,987,55%,76%,954,c1,yes,,60,235,
TIK-5,1425,987,55%,76%,954,c2,yes,,60,235,
TIK-5,1433,1133,55%,79%,1103,c1,yes,,99,274,
TIK-5,1433,1133,55%,79%,1103,c2,yes,,99,274,
TIK-5,1532,1437,55%,70%,1428,c1,yes,,304,286,
TIK-5,1532,1437,55%,70%,1428,c2,yes,"8, 8, 8, 8",304,286,
TIK-6,1089,865,55%,79%,844,c1,yes,,126,112,КОИБ
TIK-6,1089,865,55%,79%,844,c2,yes,,126,112,КОИБ
TIK-7,636,1175,55%,73%,1161,c1,yes,,183,279,
TIK-7,636,1175,55%,73%,1161,c2,yes,,183,279,
TIK-7,759,729,55%,76%,710,c1,yes,,38,86,
TIK-7,759,729,55%,76%,710,c2,yes,,38,86,
TIK-7,775,1467,55%,74%,1441,c1,yes,,191,146,
TIK-7,775,1467,55%,74%,1441,c2,yes,,191,146,
TIK-9,1821,1391,55%,76%,1370,c1,yes,,148,358,
TIK-9,1821,1391,55%,76%,1370,c2,yes,,148,358,
TIK-11,421,1552,55%,72%,1527,c1,yes,,209,195,
TIK-11,421,1552,55%,72%,1527,c2,yes,,209,195,
TIK-11,454,1087,55%,75%,1048,c1,yes,,191,107,
TIK-11,454,1087,55%,75%,1048,c2,yes,,191,107,
TIK-11,464,1086,55%,74%,1068,c1,,,101,244,
TIK-11,464,1086,55%,74%,1068,c2,yes,,101,244,
TIK-13,1247,707,55%,69%,698,c1,yes,,144,116,
TIK-13,1247,707,55%,69%,698,c2,yes,,144,116,
TIK-16,2190,924,55%,70%,909,c1,yes,,178,175,
TIK-16,2190,924,55%,70%,909,c2,yes,,178,175,
TIK-16,2203,929,55%,69%,924,c1,,"4, 44, 21",423,118,
TIK-16,2203,929,55%,69%,924,c2,yes,"5, 41, 19",423,118,
TIK-16,2210,1153,55%,70%,1132,c1,,"34, 114",166,237,
TIK-16,2210,1153,55%,70%,1132,c2,yes,"43, 115",166,237,
TIK-16,2221,1222,55%,70%,1196,c1,yes,,407,138,
TIK-16,2221,1222,55%,70%,1196,c2,,,407,138,
TIK-16,2225,1271,55%,69%,1242,c1,yes,,302,207,
TIK-16,2225,1271,55%,69%,1242,c2,yes,,302,207,
TIK-19,1298,1136,55%,71%,1121,c1,yes,,108,326,
TIK-19,1298,1136,55%,71%,1121,c2,yes,,108,326,
TIK-19,1318,998,55%,73%,965,c1,yes,,117,315,
TIK-19,1318,998,55%,73%,965,c2,yes,,117,315,
TIK-19,1326,816,55%,67%,796,c1,,,69,89,
TIK-19,1326,816,55%,67%,796,c2,yes,,69,89,
TIK-19,1339,1011,55%,73%,965,c1,yes,,121,163,
TIK-19,1339,1011,55%,73%,965,c2,yes,,121,163,
TIK-21,842,1285,55%,78%,1252,c1,yes,,115,130,КОИБ
TIK-21,842,1285,55%,78%,1252,c2,,,115,130,КОИБ
TIK-21,848,1074,55%,80%,1058,c1,,,76,95,КОИБ
TIK-21,848,1074,55%,80%,1058,c2,,,76,95,КОИБ
TIK-21,883,1002,55%,79%,981,c1,yes,,67,74,КОИБ
TIK-21,883,1002,55%,79%,981,c2,yes,,67,74,КОИБ
TIK-22,357,1114,55%,68%,1058,c1,yes,,151,148,
TIK-22,357,1114,55%,68%,1058,c2,yes,,151,148,
TIK-23,2063,1049,55%,77%,1000,c1,yes,,67,183,
TIK-23,2063,1049,55%,77%,1000,c2,yes,,67,183,
TIK-23,2067,1283,55%,76%,1236,c1,,,112,158,
TIK-23,2067,1283,55%,76%,1236,c2,yes,,112,158,
TIK-23,2070,871,55%,80%,841,c1,yes,,99,107,
TIK-23,2070,871,55%,80%,841,c2,yes,,99,107,
TIK-23,2089,1004,55%,72%,969,c1,yes,,87,106,
TIK-23,2089,1004,55%,72%,969,c2,yes,,87,106,
TIK-24,1556,1084,55%,73%,1054,c1,yes,,131,157,
TIK-24,1556,1084,55%,73%,1054,c2,yes,,131,157,
TIK-24,1561,970,55%,75%,939,c1,yes,,105,257,
TIK-24,1561,970,55%,75%,939,c2,yes,,105,257,
TIK-24,1562,858,55%,74%,843,c1,yes,,143,249,
TIK-24,1562,858,55%,74%,843,c2,yes,,143,249,
TIK-24,1580,1031,55%,73%,1006,c1,,,197,256,
TIK-24,1580,1031,55%,73%,1006,c2,yes,,197,256,
TIK-24,1581,917,55%,78%,895,c1,yes,,122,122,
TIK-24,1581,917,55%,78%,895,c2,yes,,122,122,
TIK-26,1193,598,55%,76%,575,c1,yes,,88,80,
TIK-26,1193,598,55%,76%,575,c2,yes,5,88,80,
TIK-26,1197,908,55%,75%,875,c1,yes,,140,99,КОИБ
TIK-26,1197,908,55%,75%,875,c2,yes,,140,99,КОИБ
TIK-26,1203,925,55%,81%,907,c1,yes,,184,126,КОИБ
TIK-26,1203,925,55%,81%,907,c2,,,184,126,КОИБ
TIK-26,1208,882,55%,77%,849,c1,yes,,51,123,КОИБ
TIK-26,1208,882,55%,77%,849,c2,yes,,51,123,КОИБ
TIK-28,1928,1342,55%,70%,1311,c1,yes,"6, 34",177,431,
TIK-28,1928,1342,55%,70%,1311,c2,yes,"6, 36",177,431,
TIK-30,2260,1202,55%,71%,1178,c1,yes,,293,152,
TIK-30,2260,1202,55%,71%,1178,c2,yes,,293,152,
TIK-30,2267,882,55%,74%,852,c1,yes,34,91,160,
TIK-30,2267,882,55%,74%,852,c2,yes,31,91,160,
TIK-13,1270,52,54%,75%,43,,,missing,31,22,
TIK-1,12,524,54%,71%,513,c1,yes,"1542, 798",105,75,
TIK-1,12,524,54%,71%,513,c2,yes,"1524, 797",105,75,
TIK-2,112,1025,54%,67%,998,c1,yes,,189,138,КОИБ
TIK-2,112,1025,54%,67%,998,c2,yes,,189,138,КОИБ
TIK-2,116,1289,54%,72%,1266,c1,yes,,170,235,КОИБ
TIK-2,116,1289,54%,72%,1266,c2,yes,,170,235,КОИБ
TIK-2,124,965,54%,68%,949,c1,,,198,216,КОИБ
TIK-2,124,965,54%,68%,949,c2,yes,,198,216,КОИБ
TIK-4,944,1424,54%,69%,1379,c1,yes,,225,213,КОИБ
TIK-4,944,1424,54%,69%,1379,c2,yes,,225,213,КОИБ
TIK-5,1466,1242,54%,72%,1211,c1,yes,,116,252,
TIK-5,1466,1242,54%,72%,1211,c2,yes,,116,252,
TIK-5,1481,1279,54%,78%,1249,c1,yes,,65,234,
TIK-5,1481,1279,54%,78%,1249,c2,,,65,234,
TIK-5,1516,1181,54%,75%,1157,c1,yes,,103,211,
TIK-5,1516,1181,54%,75%,1157,c2,yes,,103,211,
TIK-7,634,1345,54%,77%,1307,c1,,,93,299,
TIK-7,634,1345,54%,77%,1307,c2,,,93,299,
TIK-7,639,1317,54%,79%,1280,c1,yes,,68,277,
TIK-7,639,1317,54%,79%,1280,c2,yes,,68,277,
TIK-7,762,1408,54%,75%,1390,c1,yes,,96,212,
TIK-7,762,1408,54%,75%,1390,c2,yes,,96,212,
TIK-7,769,1560,54%,75%,1531,c1,,,97,198,
TIK-7,769,1560,54%,75%,1531,c2,yes,,97,198,
TIK-7,770,797,54%,75%,783,c1,yes,,132,92,
TIK-7,770,797,54%,75%,783,c2,yes,,132,92,
TIK-7,780,906,54%,78%,870,c1,yes,,72,278,
TIK-7,780,906,54%,78%,870,c2,yes,,72,278,
TIK-7,795,1305,54%,76%,1267,c1,yes,,135,156,
TIK-7,795,1305,54%,76%,1267,c2,yes,,135,156,
TIK-7,803,1349,54%,73%,1316,c1,yes,,225,295,
TIK-7,803,1349,54%,73%,1316,c2,yes,154,225,295,
TIK-7,805,938,54%,75%,921,c1,yes,,138,332,
TIK-7,805,938,54%,75%,921,c2,yes,,138,332,
TIK-12,1787,1112,54%,73%,1089,c1,yes,,109,112,
TIK-12,1787,1112,54%,73%,1089,c2,yes,,109,112,
TIK-13,1239,1648,54%,75%,1595,c1,yes,"7, 42, 27, 28",444,195,
TIK-13,1239,1648,54%,75%,1595,c2,yes,"21, 35, 28",444,195,
TIK-14,288,805,54%,70%,765,c1,yes,,89,209,
TIK-14,288,805,54%,70%,765,c2,yes,,89,209,
TIK-16,2186,1222,54%,69%,1190,c1,yes,,313,284,
TIK-16,2186,1222,54%,69%,1190,c2,yes,,313,284,
TIK-16,2191,710,54%,68%,697,c1,,,149,119,
TIK-16,2191,710,54%,68%,697,c2,yes,3,149,119,
TIK-16,2206,829,54%,69%,809,c1,,,135,203,
TIK-16,2206,829,54%,69%,809,c2,yes,,135,203,
TIK-16,2207,680,54%,72%,668,c1,,,88,150,
TIK-16,2207,680,54%,72%,668,c2,,,88,150,
TIK-16,2223,1130,54%,72%,1102,c1,,,184,183,
TIK-16,2223,1130,54%,72%,1102,c2,,,184,183,
TIK-16,2224,840,54%,72%,823,c1,yes,,111,126,
TIK-16,2224,840,54%,72%,823,c2,yes,,111,126,
TIK-18,1615,1026,54%,71%,1012,c1,yes,,258,114,
TIK-18,1615,1026,54%,71%,1012,c2,,,258,114,
TIK-20,2000,1331,54%,82%,1273,c1,yes,,84,210,
TIK-20,2000,1331,54%,82%,1273,c2,,,84,210,
TIK-21,860,1257,54%,79%,1229,c1,yes,,73,126,КОИБ
TIK-21,860,1257,54%,79%,1229,c2,yes,,73,126,КОИБ
TIK-21,867,1107,54%,77%,1071,c1,yes,,52,89,КОИБ
TIK-21,867,1107,54%,77%,1071,c2,yes,,52,89,КОИБ
TIK-21,880,802,54%,79%,772,c1,yes,"22, 46, 55",54,91,КОИБ
TIK-21,880,802,54%,79%,772,c2,,"22, 41, 51, 45",54,91,КОИБ
TIK-21,885,1048,54%,79%,1034,c1,yes,,130,108,КОИБ
TIK-21,885,1048,54%,79%,1034,c2,yes,,130,108,КОИБ
TIK-22,374,1570,54%,67%,1525,c1,yes,,222,231,
TIK-22,374,1570,54%,67%,1525,c2,yes,,222,231,
TIK-23,2042,1065,54%,76%,1054,c1,yes,,125,139,
TIK-23,2042,1065,54%,76%,1054,c2,yes,,125,139,
TIK-24,1559,942,54%,75%,913,c1,yes,,83,153,
TIK-24,1559,942,54%,75%,913,c2,yes,,83,153,
TIK-24,1582,790,54%,78%,769,c1,yes,,134,234,
TIK-24,1582,790,54%,78%,769,c2,,,134,234,
TIK-26,1175,966,54%,74%,932,c1,yes,"9, 11, 43, 2, 7, 7, 10, 10",81,133,КОИБ
TIK-26,1175,966,54%,74%,932,c2,yes,,81,133,КОИБ
TIK-26,1200,991,54%,79%,944,c1,yes,,95,121,КОИБ
TIK-26,1200,991,54%,79%,944,c2,yes,,95,121,КОИБ
TIK-30,2255,723,54%,70%,697,c1,yes,,117,123,
TIK-30,2255,723,54%,70%,697,c2,yes,,117,123,
TIK-30,2258,1120,54%,74%,1113,c1,yes,,275,187,
TIK-30,2258,1120,54%,74%,1113,c2,yes,,275,187,
TIK-3,580,1132,53%,73%,1111,c1,,,123,262,
TIK-3,580,1132,53%,73%,1111,c2,yes,,123,262,
TIK-5,1431,1054,53%,77%,1040,c1,yes,,68,209,
TIK-5,1431,1054,53%,77%,1040,c2,yes,,68,209,
TIK-5,1440,1012,53%,77%,982,c1,yes,,180,226,
TIK-5,1440,1012,53%,77%,982,c2,yes,,180,226,
TIK-5,1449,1131,53%,77%,1103,c1,yes,,60,215,
TIK-5,1449,1131,53%,77%,1103,c2,yes,,60,215,
TIK-5,1477,1861,53%,70%,1847,c1,yes,,207,308,
TIK-5,1477,1861,53%,70%,1847,c2,yes,,207,308,
TIK-6,1063,979,53%,77%,950,c1,yes,,79,132,КОИБ
TIK-6,1063,979,53%,77%,950,c2,,,79,132,КОИБ
TIK-6,1097,990,53%,75%,947,c1,yes,,77,122,КОИБ
TIK-6,1097,990,53%,75%,947,c2,yes,,77,122,КОИБ
TIK-7,642,1410,53%,76%,1390,c1,,,120,299,
TIK-7,642,1410,53%,76%,1390,c2,yes,,120,299,
TIK-10,219,1141,53%,78%,1106,c1,yes,,84,282,
TIK-10,219,1141,53%,78%,1106,c2,yes,,84,282,
TIK-12,1764,1455,53%,80%,1426,c1,yes,,191,387,
TIK-12,1764,1455,53%,80%,1426,c2,,,191,387,
TIK-12,1774,1241,53%,71%,1229,c1,yes,,194,341,
TIK-12,1774,1241,53%,71%,1229,c2,yes,,194,341,
TIK-16,2208,953,53%,65%,928,c1,yes,,225,195,
